"Boro.","Ward","Borough","Constituency","WardName","Elected","Candidate","Party","Vote",,,,,,,,,,,,,
17,12,"Hounslow",,"Heston West",,"Khalsa, Satnam K.","Liberal Democrat",1059,,,,,,,,,,,,,
17,12,"Hounslow",,"Heston West",,"O'Reilly, Kevin D.","Conservative",625,,,,,,,,,,,,,
17,13,"Hounslow",,"Hounslow Central",,"Akhtar, Syed S.","Liberal Democrat",519,,,,,,,,,,,,,
17,13,"Hounslow",,"Hounslow Central","*","Bath, Lily","Labour",1190,,,,,,,,,,,,,
17,13,"Hounslow",,"Hounslow Central",,"Cooper, Anthony D.","Independent Alliance",724,,,,,,,,,,,,,
17,13,"Hounslow",,"Hounslow Central",,"Fletcher, Carl E.","Green",556,,,,,,,,,,,,,
17,13,"Hounslow",,"Hounslow Central","*","Grewal, Pritam S.","Labour",1203,,,,,,,,,,,,,
17,13,"Hounslow",,"Hounslow Central",,"Jassar, Sham S.","Independent Alliance",629,,,,,,,,,,,,,
17,13,"Hounslow",,"Hounslow Central",,"Kenton, Michael J.","Conservative",897,,,,,,,,,,,,,
17,13,"Hounslow",,"Hounslow Central",,"Khwaja, Ilyas","Independent Alliance",540,,,,,,,,,,,,,
17,13,"Hounslow",,"Hounslow Central","*","Malik, Nisar A.","Labour",1045,,,,,,,,,,,,,
17,14,"Hounslow",,"Hounslow Heath",,"Butt, Mohammad R.","Independent Alliance",831,,,,,,,,,,,,,
17,14,"Hounslow",,"Hounslow Heath",,"Cheema, Dalbir S.","Independent",472,,,,,,,,,,,,,
17,14,"Hounslow",,"Hounslow Heath","*","Connelly, John","Independent Alliance",1072,,,,,,,,,,,,,
17,14,"Hounslow",,"Hounslow Heath","*","Dhaliwal, Surjit S.","Labour",1118,,,,,,,,,,,,,
17,14,"Hounslow",,"Hounslow Heath","*","Grewal, Darshan S.","Labour",1133,,,,,,,,,,,,,
17,14,"Hounslow",,"Hounslow Heath",,"Kaushal, Ravinder K.","Conservative",440,,,,,,,,,,,,,
17,14,"Hounslow",,"Hounslow Heath",,"Kumar, Sonia","Liberal Democrat",480,,,,,,,,,,,,,
17,14,"Hounslow",,"Hounslow Heath",,"Notay, Gian","Conservative",421,,,,,,,,,,,,,
17,14,"Hounslow",,"Hounslow Heath",,"Notay, Kirpal","Conservative",368,,,,,,,,,,,,,
17,14,"Hounslow",,"Hounslow Heath",,"Raja, Mazhar H.","Labour",1023,,,,,,,,,,,,,
17,14,"Hounslow",,"Hounslow Heath",,"Singh, Mohinder","Independent Alliance",675,,,,,,,,,,,,,
17,15,"Hounslow",,"Hounslow South","*","Davies, Linda A.","Conservative",1358,,,,,,,,,,,,,
17,15,"Hounslow",,"Hounslow South","*","Fisher, Bradley M.","Conservative",1316,,,,,,,,,,,,,
17,15,"Hounslow",,"Hounslow South","*","Fisher, Pamela E.","Conservative",1297,,,,,,,,,,,,,
17,15,"Hounslow",,"Hounslow South",,"Haigh, Timothy J.","Liberal Democrat",672,,,,,,,,,,,,,
17,15,"Hounslow",,"Hounslow South",,"Malhotra, Seema","Labour",1064,,,,,,,,,,,,,
17,15,"Hounslow",,"Hounslow South",,"Sibley, Andrew D.","Community (LB Hounslow)",1005,,,,,,,,,,,,,
17,15,"Hounslow",,"Hounslow South",,"Singh, Ajit","Labour",1115,,,,,,,,,,,,,
17,15,"Hounslow",,"Hounslow South",,"Whatley, Robert J.","Labour",1117,,,,,,,,,,,,,
17,16,"Hounslow",,"Hounslow West","*","Dhillon, Ajmer S.","Labour",1459,,,,,,,,,,,,,
17,16,"Hounslow",,"Hounslow West",,"Gaur, Gian C.","Conservative",734,,,,,,,,,,,,,
17,16,"Hounslow",,"Hounslow West","*","Grewal, Ajmer","Labour",1279,,,,,,,,,,,,,
17,16,"Hounslow",,"Hounslow West",,"Johal, Sarbjit S.","Liberal Democrat",709,,,,,,,,,,,,,
17,16,"Hounslow",,"Hounslow West",,"Pasha, Noor","Liberal Democrat",700,,,,,,,,,,,,,
17,16,"Hounslow",,"Hounslow West","*","Sharma, Jagdish R.","Labour",1496,,,,,,,,,,,,,
17,17,"Hounslow",,"Isleworth","*","Andrews, Philip","Community (LB Hounslow)",1240,,,,,,,,,,,,,
17,17,"Hounslow",,"Isleworth",,"Bhanderi, Aarti","Conservative",357,,,,,,,,,,,,,
17,17,"Hounslow",,"Isleworth",,"Boucher, Christopher J.","Labour",829,,,,,,,,,,,,,
17,17,"Hounslow",,"Isleworth",,"Burling, Donald A.G.","Conservative",409,,,,,,,,,,,,,
17,17,"Hounslow",,"Isleworth","*","Fisher, Paul A.","Community (LB Hounslow)",1163,,,,,,,,,,,,,
17,17,"Hounslow",,"Isleworth","*","Hibbs, Genevieve M.","Community (LB Hounslow)",1074,,,,,,,,,,,,,
17,17,"Hounslow",,"Isleworth",,"McKendry, Anthony C.","Labour",767,,,,,,,,,,,,,
17,17,"Hounslow",,"Isleworth",,"Pooley, Brenda","Conservative",448,,,,,,,,,,,,,
17,17,"Hounslow",,"Isleworth",,"Sampson, Susan","Labour",823,,,,,,,,,,,,,
17,17,"Hounslow",,"Isleworth",,"Taylor, Shaun","Liberal Democrat",384,,,,,,,,,,,,,
17,18,"Hounslow",,"Osterley and Spring Grove",,"Beaton, Thomas D.","Green",535,,,,,,,,,,,,,
17,18,"Hounslow",,"Osterley and Spring Grove","*","Carey, Peter F.D.","Conservative",1358,,,,,,,,,,,,,
17,18,"Hounslow",,"Osterley and Spring Grove",,"James, John C.U.","Liberal Democrat",611,,,,,,,,,,,,,
17,18,"Hounslow",,"Osterley and Spring Grove",,"Khan, Cheryl-Ann","Community (LB Hounslow)",346,,,,,,,,,,,,,
17,18,"Hounslow",,"Osterley and Spring Grove",,"Louki, Antony","Labour",768,,,,,,,,,,,,,
17,18,"Hounslow",,"Osterley and Spring Grove",,"Malik, Nisma","Labour",729,,,,,,,,,,,,,
17,18,"Hounslow",,"Osterley and Spring Grove","*","O'Reilly, Sheila M.","Conservative",1428,,,,,,,,,,,,,
17,18,"Hounslow",,"Osterley and Spring Grove","*","Reid, Barbara A.","Conservative",1398,,,,,,,,,,,,,
17,18,"Hounslow",,"Osterley and Spring Grove",,"Toor, Tarlochan S.","Labour",715,,,,,,,,,,,,,
17,19,"Hounslow",,"Syon","*","Andrews, Caroline J.","Community (LB Hounslow)",1417,,,,,,,,,,,,,
17,19,"Hounslow",,"Syon",,"Collins, Melvin B.","Labour",814,,,,,,,,,,,,,
17,19,"Hounslow",,"Syon","*","Fisher, Shirley L.","Community (LB Hounslow)",1329,,,,,,,,,,,,,
17,19,"Hounslow",,"Syon","*","Hardy, Jonathan A.","Community (LB Hounslow)",1353,,,,,,,,,,,,,
17,19,"Hounslow",,"Syon",,"Lamey, Valerie","Labour",798,,,,,,,,,,,,,
17,19,"Hounslow",,"Syon",,"Manson, Finian P.L.","Conservative",524,,,,,,,,,,,,,
17,19,"Hounslow",,"Syon",,"Ranger, Kulveer S.","Conservative",458,,,,,,,,,,,,,
17,19,"Hounslow",,"Syon",,"Smart, Corinna M.M.","Labour",810,,,,,,,,,,,,,
17,19,"Hounslow",,"Syon",,"Wingate-Saul, Priscilla K.","Liberal Democrat",449,,,,,,,,,,,,,
17,20,"Hounslow",,"Turnham Green",,"Agius, Anthony W.J.","Green",600,,,,,,,,,,,,,
17,20,"Hounslow",,"Turnham Green",,"Aziz, Faheem I.","Labour",404,,,,,,,,,,,,,
17,20,"Hounslow",,"Turnham Green",,"Chopra, Bandna","Labour",441,,,,,,,,,,,,,
17,20,"Hounslow",,"Turnham Green","*","Davies, Samantha T.","Conservative",1523,,,,,,,,,,,,,
17,20,"Hounslow",,"Turnham Green",,"Kay, Henry D.","Liberal Democrat",644,,,,,,,,,,,,,
17,20,"Hounslow",,"Turnham Green","*","Lee, Adrian H.","Conservative",1446,,,,,,,,,,,,,
17,20,"Hounslow",,"Turnham Green",,"McLoughlin, David","Labour",599,,,,,,,,,,,,,
17,20,"Hounslow",,"Turnham Green","*","Thompson, Peter","Conservative",1517,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury",,"Baird, Nicola L.","Green",432,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury",,"Bereza, Katherine   ","Conservative",437,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury","*","Chowdhury, Golam J.A.K.M. ","Labour",986,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury",,"Fox, Bridget C.","Liberal Democrat",888,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury",,"Gowers, Emma C.","Liberal Democrat",789,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury",,"Hallett, Jan M.","Green",391,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury","*","Hamitouche, Mouna   ","Labour",973,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury",,"Koder, Martin G.","Conservative",445,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury",,"Londesborough, Elaine   ","Green",394,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury",,"Middleton, Linda I.","Liberal Democrat",744,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury","*","Murray, James S.","Labour",1072,,,,,,,,,,,,,
18,1,"Islington",,"Barnsbury",,"Sampson, Lloyd P.","Conservative",426,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"Black, Guy V.","Conservative",316,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"Bliss, Lyn   ","Green",202,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill","*","Boffa, Donna M.","Liberal Democrat",777,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"Charles, Simon   ","Labour",644,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"Gallagher, Troy M.","Labour",643,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"Gannon, Eve   ","Conservative",291,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"Mackmurdie, Ben   ","Independent Working Class Association",566,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"McBratney, Samuel E.","Labour",563,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"O'Farrell, Damien   ","Green",247,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"O'Shea, Gary   ","Independent Working Class Association",544,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill","*","Polling, Ruth L.","Liberal Democrat",719,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"Sheffield, Nicholas J.","Conservative",300,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"Taylor, Andy   ","Independent Working Class Association",504,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill",,"Thomson, Angela J.","Green",164,,,,,,,,,,,,,
18,2,"Islington",,"Bunhill","*","Vaja, Jyoti   ","Liberal Democrat",708,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian",,"Chilver, Mark   ","Green",288,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian","*","Convery, Paul E.","Labour",1025,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian",,"Cottis, Stuart   ","Conservative",310,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian",,"Curran, Dominic J.","Liberal Democrat",907,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian",,"Etches, Sheena J.","Green",270,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian",,"Fage, Jacqueline A.","Conservative",299,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian",,"Gordon, Alexander G.","Green",286,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian",,"Hall, Adrian C.R.","Liberal Democrat",808,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian","*","Perry, Ian P.","Labour",1022,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian",,"Powell, Carol A.","Liberal Democrat",878,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian","*","Spall, Lisa A.","Labour",937,,,,,,,,,,,,,
18,3,"Islington",,"Caledonian",,"Webster, Duncan T.R.","Conservative",305,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury","*","Belford, Paula L.","Liberal Democrat",973,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury",,"Canty, Nicholas P.","Conservative",346,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury",,"Hayles, Christopher I.","Green",400,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury",,"Kerr, Nckinsey L.","Conservative",354,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury",,"Le Bihan, Jules  ","Green",347,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury",,"McLoughlin, Timothy J.P.","Labour",682,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury",,"Osmani, Saif   ","Green",279,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury",,"Rawlingson, Melanie J. ","Labour",740,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury",,"Roche, Christopher D.","Labour",632,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury","*","Smith, Barbara G. ","Liberal Democrat",959,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury","*","Watt, Lucy E.","Liberal Democrat",994,,,,,,,,,,,,,
18,4,"Islington",,"Canonbury",,"Williams, Christopher J.H.","Conservative",357,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell","*","Allan, George E.","Liberal Democrat",753,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Cameron-Doe, Christopher J.","Conservative",424,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Clark, Timothy   ","Labour",505,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Coffey, Michael   ","Green",334,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Florence, Lydia A.","Labour",457,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Hayward, Sharon   ","Independent Working Class Association",542,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Nash, Sarah   ","Independent Working Class Association",525,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Neidle, Daniel M.","Labour",436,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Nowicka, Pamela   ","Green",269,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell","*","Peasnell, Kelly   ","Liberal Democrat",662,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell","*","Ray, Marisha P.","Liberal Democrat",647,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Reid, Lorna   ","Independent Working Class Association",461,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Ross, Gordon   ","Green",239,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Toms, Simon P.","Conservative",369,,,,,,,,,,,,,
18,5,"Islington",,"Clerkenwell",,"Vaiani, David N.","Conservative",350,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"Aguiar, Fernando J.F.","Christian Peoples Alliance",83,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"Aguiar, Maria J.A.S.","Christian Peoples Alliance",87,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"Bhat, Smita M.","Conservative",217,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"Cameron, Euan M.","Liberal Democrat",726,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"Clohessy, Oriel S.","Conservative",211,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"Dixon, Samantha A.","Christian Peoples Alliance",119,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"Heeneman, Michael J.A.L.","Conservative",241,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"Husain, Shahbaz   ","Liberal Democrat",708,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"Hutchings, Jane R.","Green",358,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park","*","Kelly, Philip J.","Labour",938,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"Maby, Deborah A.","Green",300,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"O'Halloran, Andrea   ","Liberal Democrat",769,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park","*","O'Sullivan, Michael E.J.","Labour",890,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park","*","Sidnell, Barbara A.","Labour",880,,,,,,,,,,,,,
18,6,"Islington",,"Finsbury Park",,"Woodworth, Charlotte R.","Green",295,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East",,"Barnes, David P.","Conservative",540,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East",,"Dixon, Emma L.","Green",637,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East","*","Gilbert, John   ","Liberal Democrat",836,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East",,"Gilgunn, Michael P.","Labour",696,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East",,"Humphreys, James W. ","Green",479,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East",,"Molyneaux, Stephen J.","Labour",726,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East",,"Myer, Andrew R.","Green",491,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East",,"Newark, Tim P.","Conservative",450,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East",,"Oborne, Martine A.","Conservative",493,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East",,"Schulz, Leo N.","Labour",726,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East","*","Stacy, Terry   ","Liberal Democrat",870,,,,,,,,,,,,,
18,7,"Islington",,"Highbury East","*","Willoughby, Laura   ","Liberal Democrat",976,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West",,"Bason, Nicky R.","Liberal Democrat",286,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West","*","Dawson, Katie J.","Green",1135,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West","*","Debono, Theresa   ","Labour",1178,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West","*","Greening, Richard W.","Labour",1119,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West",,"Ivin, Anna-Lisa D.","Conservative",309,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West",,"Josling, Paul D.","Liberal Party",44,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West",,"Latimer, Robin W.","Green",935,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West",,"Lindsay, Neil T.","Conservative",338,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West",,"Marshall, Alison H.","Liberal Democrat",307,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West",,"Middleton, Philip D.","Liberal Democrat",275,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West",,"Nott, Jon R.","Green",1014,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West",,"Philipsz, Marie B.T.","Conservative",290,,,,,,,,,,,,,
18,8,"Islington",,"Highbury West",,"Pulham, Adrian M.J.","Labour",944,,,,,,,,,,,,,
18,9,"Islington",,"Hillrise",,"Campbell, Maureen L.","Conservative",250,,,,,,,,,,,,,
18,9,"Islington",,"Hillrise","*","Dunlop, Fiona   ","Liberal Democrat",1126,,,,,,,,,,,,,
18,9,"Islington",,"Hillrise","*","Foxsmith, Greg L.","Liberal Democrat",977,,,,,,,,,,,,,
18,9,"Islington",,"Hillrise",,"Holloway, Michael H.W.","Green",463,,,,,,,,,,,,,
18,9,"Islington",,"Hillrise",,"Horne, Stephen   ","Green",329,,,,,,,,,,,,,
18,9,"Islington",,"Hillrise",,"Newman, Paul J.","Conservative",190,,,,,,,,,,,,,
18,9,"Islington",,"Hillrise",,"North, James D.","Green",373,,,,,,,,,,,,,
18,9,"Islington",,"Hillrise",,"Poyser, David G.","Labour",912,,,,,,,,,,,,,
18,9,"Islington",,"Hillrise",,"Spall, Marian   ","Labour",920,,,,,,,,,,,,,
18,9,"Islington",,"Hillrise",,"Webbe, Claudia N.","Labour",871,,,,,,,,,,,,,
18,9,"Islington",,"Hillrise","*","Williams, Julia   ","Liberal Democrat",958,,,,,,,,,,,,,
18,10,"Islington",,"Holloway",,"Allison, Michelle Z.","Liberal Democrat",842,,,,,,,,,,,,,
18,10,"Islington",,"Holloway",,"Austin, Andrew C.","Conservative",264,,,,,,,,,,,,,
18,10,"Islington",,"Holloway",,"Chan, Jennifer   ","Green",402,,,,,,,,,,,,,
18,10,"Islington",,"Holloway","*","Chatterjee, Natasha S.","Labour",934,,,,,,,,,,,,,
18,10,"Islington",,"Holloway",,"Cheape, David R.","Conservative",236,,,,,,,,,,,,,
18,10,"Islington",,"Holloway",,"Davey, Pelham F.J.","Green",357,,,,,,,,,,,,,
18,10,"Islington",,"Holloway",,"Dunn, Margot J.","Liberal Democrat",820,,,,,,,,,,,,,
18,10,"Islington",,"Holloway","*","Edwards, Barry L.T.","Labour",921,,,,,,,,,,,,,
18,10,"Islington",,"Holloway",,"Kilbane-Dawe, Iarla J.","Liberal Democrat",732,,,,,,,,,,,,,
18,10,"Islington",,"Holloway",,"Poyner, Claire L.","Green",367,,,,,,,,,,,,,
18,10,"Islington",,"Holloway",,"Seligman, Paul O.","Conservative",248,,,,,,,,,,,,,
18,10,"Islington",,"Holloway","*","Smith, Paul A. ","Labour",911,,,,,,,,,,,,,
18,11,"Islington",,"Junction",,"Bennett, Mark S.","Conservative",228,,,,,,,,,,,,,
18,11,"Islington",,"Junction",,"Buffery, Katharine W.","Independent",263,,,,,,,,,,,,,
18,11,"Islington",,"Junction","*","Burgess, Janet D.","Labour",936,,,,,,,,,,,,,
18,11,"Islington",,"Junction",,"Clarke, Patricia M.","Labour",870,,,,,,,,,,,,,
18,11,"Islington",,"Junction",,"Cooper, Anthony G.B.","Green",291,,,,,,,,,,,,,
18,11,"Islington",,"Junction",,"House, Rosemary   ","Green",386,,,,,,,,,,,,,
18,11,"Islington",,"Junction","*","Kasprzyk, Stefan A.","Liberal Democrat",1014,,,,,,,,,,,,,
18,11,"Islington",,"Junction",,"Lowe, Donald N.","Green",320,,,,,,,,,,,,,
18,11,"Islington",,"Junction",,"Masani, Zubin F.","Liberal Democrat",873,,,,,,,,,,,,,
18,11,"Islington",,"Junction",,"Schwartz, Francine   ","Conservative",200,,,,,,,,,,,,,
18,11,"Islington",,"Junction",,"Skidmore, Christopher J.","Conservative",188,,,,,,,,,,,,,
18,11,"Islington",,"Junction",,"Ware, Charles W.","Independent",212,,,,,,,,,,,,,
18,11,"Islington",,"Junction","*","Woolley, Ursula J.","Liberal Democrat",1015,,,,,,,,,,,,,
18,11,"Islington",,"Junction",,"Wyman White, John  ","Labour",772,,,,,,,,,,,,,
18,12,"Islington",,"Mildmay",,"Ashby, Christopher   ","Green",441,,,,,,,,,,,,,
18,12,"Islington",,"Mildmay","*","Berent, Anna   ","Liberal Democrat",958,,,,,,,,,,,,,
18,12,"Islington",,"Mildmay",,"Bruce, Beverley P.","Labour",793,,,,,,,,,,,,,
18,12,"Islington",,"Mildmay","*","Ece, Meral H.","Liberal Democrat",814,,,,,,,,,,,,,
18,12,"Islington",,"Mildmay",,"Edwards, Stuart R.","Labour",719,,,,,,,,,,,,,
18,12,"Islington",,"Mildmay","*","Jamieson-Ball, Rhodri I.","Liberal Democrat",818,,,,,,,,,,,,,
18,12,"Islington",,"Mildmay",,"McGinn, Conor P.","Labour",722,,,,,,,,,,,,,
18,12,"Islington",,"Mildmay",,"Morrissey, Ilana J.","Green",466,,,,,,,,,,,,,
18,12,"Islington",,"Mildmay",,"Morrissey, Matthew C.","Green",365,,,,,,,,,,,,,
18,13,"Islington",,"St George's","*","Burgess, Walter H.","Labour",1075,,,,,,,,,,,,,
18,13,"Islington",,"St George's","*","Cornwell, Andrew N.","Liberal Democrat",1080,,,,,,,,,,,,,
18,13,"Islington",,"St George's",,"Heather, Gary F.J.","Labour",975,,,,,,,,,,,,,
18,13,"Islington",,"St George's",,"Hockey, Hannah J.","Conservative",212,,,,,,,,,,,,,
18,13,"Islington",,"St George's","*","Ismail, Tracy A. ","Liberal Democrat",1179,,,,,,,,,,,,,
18,13,"Islington",,"St George's",,"Kleinman, Judith   ","Green",474,,,,,,,,,,,,,
18,13,"Islington",,"St George's",,"Napier, Patricia J.","Conservative",213,,,,,,,,,,,,,
18,13,"Islington",,"St George's",,"Powell, Malcolm R.","Green",393,,,,,,,,,,,,,
18,13,"Islington",,"St George's",,"Smith, Jennifer H. ","Liberal Democrat",921,,,,,,,,,,,,,
18,13,"Islington",,"St George's",,"Tansley, Kathryn   ","Green",477,,,,,,,,,,,,,
18,13,"Islington",,"St George's",,"Wilkin, John A.","Conservative",197,,,,,,,,,,,,,
18,13,"Islington",,"St George's",,"Williams, Jacqueline O.","Labour",938,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's",,"Anderson, Kim M.","Conservative",447,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's","*","Coupland, Joan   ","Labour",836,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's","*","Fieran-Reed, Emily B.","Liberal Democrat",830,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's",,"Gordon, Timothy A.","Liberal Democrat",775,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's",,"Graham, Christopher A.S.","Independent",95,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's",,"Greenshields, John   ","Labour",758,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's",,"Greenwood, Christopher D.","Conservative",403,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's",,"Hathaway, Jonathan   ","Green",371,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's","*","Kempton, James   ","Liberal Democrat",809,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's",,"Lloyd, Douglas M.B.","Conservative",403,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's",,"McLaughlin, Ian W.","Labour",718,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's",,"Rosser, Richard T.","Independent",88,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's",,"Sharpe, Rosalind P.","Green",324,,,,,,,,,,,,,
18,14,"Islington",,"St Mary's",,"Wood, Eleanor C. ","Green",371,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's",,"Buisson-Laing, Agnes   ","Green",480,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's",,"Chamberlin, Victoria E.","Conservative",496,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's","*","Coupland, Michelle M.","Labour",823,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's",,"Coventry, Barbara   ","Liberal Democrat",798,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's","*","Doolan, Gary P.","Labour",849,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's",,"Hitchins, Stephen   ","Liberal Democrat",791,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's","*","Klute, Martin G.","Labour",817,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's",,"Priestley, Christopher   ","Conservative",485,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's",,"Shimwell, David   ","Conservative",412,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's",,"Washington, Richard C.","Liberal Democrat",775,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's",,"Wilkinson, Susan M.","Green",399,,,,,,,,,,,,,
18,15,"Islington",,"St Peter's",,"Wood, Richard A.S.","Green",333,,,,,,,,,,,,,
18,16,"Islington",,"Tollington",,"Boater, Alison A.","Green",531,,,,,,,,,,,,,
18,16,"Islington",,"Tollington",,"Connors, Duncan P.","Conservative",226,,,,,,,,,,,,,
18,16,"Islington",,"Tollington",,"Crawford, Fraser A.","Conservative",222,,,,,,,,,,,,,
